#datumDate,datumId,datumValue
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/30Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3M/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/3Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/4Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/5Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/6M/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/7Y/7Y/ATM,0.0050000000
