#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
Swap_2,Swap,56,0,2026-09-07,InterestProjected,#N/A,EUR,0.0160756425,0.2611111111,2026-06-05,2026-09-07,0.0000,2026-06-03,0.0160756425,30000000.0000,0.9528319436,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,4,1,2016-09-05,Interest,#N/A,EUR,0.0100000000,0.9944444444,2015-09-07,2016-09-05,123333.3333,#N/A,#N/A,30000000.0000,1.0016250426,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,5,1,2017-09-05,Interest,#N/A,EUR,0.0100000000,1.0000000000,2016-09-05,2017-09-05,0.0000,#N/A,#N/A,30000000.0000,1.0053534661,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,6,1,2018-09-05,Interest,#N/A,EUR,0.0100000000,1.0000000000,2017-09-05,2018-09-05,0.0000,#N/A,#N/A,30000000.0000,1.0084680602,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,7,1,2019-09-05,Interest,#N/A,EUR,0.0100000000,1.0000000000,2018-09-05,2019-09-05,0.0000,#N/A,#N/A,30000000.0000,1.0098863070,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,8,1,2020-09-07,Interest,#N/A,EUR,0.0100000000,1.0055555556,2019-09-05,2020-09-07,0.0000,#N/A,#N/A,30000000.0000,1.0094618185,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,9,1,2021-09-06,Interest,#N/A,EUR,0.0100000000,0.9972222222,2020-09-07,2021-09-06,0.0000,#N/A,#N/A,30000000.0000,1.0061563628,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,10,1,2022-09-05,Interest,#N/A,EUR,0.0100000000,0.9972222222,2021-09-06,2022-09-05,0.0000,#N/A,#N/A,30000000.0000,0.9996976525,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,11,1,2023-09-05,Interest,#N/A,EUR,0.0100000000,1.0000000000,2022-09-05,2023-09-05,0.0000,#N/A,#N/A,30000000.0000,0.9907075954,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,12,1,2024-09-05,Interest,#N/A,EUR,0.0100000000,1.0000000000,2023-09-05,2024-09-05,0.0000,#N/A,#N/A,30000000.0000,0.9796265427,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,13,1,2025-09-05,Interest,#N/A,EUR,0.0100000000,1.0000000000,2024-09-05,2025-09-05,0.0000,#N/A,#N/A,30000000.0000,0.9666558922,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,14,1,2026-09-07,Interest,#N/A,EUR,0.0100000000,1.0055555556,2025-09-05,2026-09-07,0.0000,#N/A,#N/A,30000000.0000,0.9528319436,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,4,0,2016-04-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2016-01-22,2016-04-22,38888.8889,#N/A,#N/A,50000000.0000,0.9982132150,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,5,0,2016-07-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2016-04-22,2016-07-22,0.0000,#N/A,#N/A,50000000.0000,0.9958150984,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,6,0,2016-10-24,Interest,#N/A,USD,0.0200000000,0.2611111111,2016-07-22,2016-10-24,0.0000,#N/A,#N/A,50000000.0000,0.9933191423,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,7,0,2017-01-23,Interest,#N/A,USD,0.0200000000,0.2527777778,2016-10-24,2017-01-23,0.0000,#N/A,#N/A,50000000.0000,0.9905280164,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,8,0,2017-04-24,Interest,#N/A,USD,0.0200000000,0.2527777778,2017-01-23,2017-04-24,0.0000,#N/A,#N/A,50000000.0000,0.9866357277,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,9,0,2017-07-24,Interest,#N/A,USD,0.0200000000,0.2527777778,2017-04-24,2017-07-24,0.0000,#N/A,#N/A,50000000.0000,0.9825706453,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,10,0,2017-10-23,Interest,#N/A,USD,0.0200000000,0.2527777778,2017-07-24,2017-10-23,0.0000,#N/A,#N/A,50000000.0000,0.9785223116,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,11,0,2018-01-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2017-10-23,2018-01-22,0.0000,#N/A,#N/A,50000000.0000,0.9744906577,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,12,0,2018-04-23,Interest,#N/A,USD,0.0200000000,0.2527777778,2018-01-22,2018-04-23,0.0000,#N/A,#N/A,50000000.0000,0.9702598551,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,13,0,2018-07-23,Interest,#N/A,USD,0.0200000000,0.2527777778,2018-04-23,2018-07-23,0.0000,#N/A,#N/A,50000000.0000,0.9659944581,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,14,0,2018-10-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2018-07-23,2018-10-22,0.0000,#N/A,#N/A,50000000.0000,0.9617478123,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,15,0,2019-01-22,Interest,#N/A,USD,0.0200000000,0.2555555556,2018-10-22,2019-01-22,0.0000,#N/A,#N/A,50000000.0000,0.9574734775,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,16,0,2019-04-23,Interest,#N/A,USD,0.0200000000,0.2527777778,2019-01-22,2019-04-23,0.0000,#N/A,#N/A,50000000.0000,0.9527674353,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,17,0,2019-07-22,Interest,#N/A,USD,0.0200000000,0.2500000000,2019-04-23,2019-07-22,0.0000,#N/A,#N/A,50000000.0000,0.9479981563,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,18,0,2019-10-22,Interest,#N/A,USD,0.0200000000,0.2555555556,2019-07-22,2019-10-22,0.0000,#N/A,#N/A,50000000.0000,0.9431475676,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,19,0,2020-01-22,Interest,#N/A,USD,0.0200000000,0.2555555556,2019-10-22,2020-01-22,0.0000,#N/A,#N/A,50000000.0000,0.9383217979,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,20,0,2020-04-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2020-01-22,2020-04-22,0.0000,#N/A,#N/A,50000000.0000,0.9334118015,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,21,0,2020-07-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2020-04-22,2020-07-22,0.0000,#N/A,#N/A,50000000.0000,0.9284852462,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,22,0,2020-10-22,Interest,#N/A,USD,0.0200000000,0.2555555556,2020-07-22,2020-10-22,0.0000,#N/A,#N/A,50000000.0000,0.9235309849,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,23,0,2021-01-22,Interest,#N/A,USD,0.0200000000,0.2555555556,2020-10-22,2021-01-22,0.0000,#N/A,#N/A,50000000.0000,0.9186031589,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,24,0,2021-04-22,Interest,#N/A,USD,0.0200000000,0.2500000000,2021-01-22,2021-04-22,0.0000,#N/A,#N/A,50000000.0000,0.9130642418,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,25,0,2021-07-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2021-04-22,2021-07-22,0.0000,#N/A,#N/A,50000000.0000,0.9073109973,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,26,0,2021-10-22,Interest,#N/A,USD,0.0200000000,0.2555555556,2021-07-22,2021-10-22,0.0000,#N/A,#N/A,50000000.0000,0.9015313805,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,27,0,2022-01-24,Interest,#N/A,USD,0.0200000000,0.2611111111,2021-10-22,2022-01-24,0.0000,#N/A,#N/A,50000000.0000,0.8956641439,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,28,0,2022-04-22,Interest,#N/A,USD,0.0200000000,0.2444444444,2022-01-24,2022-04-22,0.0000,#N/A,#N/A,50000000.0000,0.8902060228,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,29,0,2022-07-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2022-04-22,2022-07-22,0.0000,#N/A,#N/A,50000000.0000,0.8845968086,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,30,0,2022-10-24,Interest,#N/A,USD,0.0200000000,0.2611111111,2022-07-22,2022-10-24,0.0000,#N/A,#N/A,50000000.0000,0.8788397835,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,31,0,2023-01-23,Interest,#N/A,USD,0.0200000000,0.2527777778,2022-10-24,2023-01-23,0.0000,#N/A,#N/A,50000000.0000,0.8733021883,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,32,0,2023-04-24,Interest,#N/A,USD,0.0200000000,0.2527777778,2023-01-23,2023-04-24,0.0000,#N/A,#N/A,50000000.0000,0.8675411290,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,33,0,2023-07-24,Interest,#N/A,USD,0.0200000000,0.2527777778,2023-04-24,2023-07-24,0.0000,#N/A,#N/A,50000000.0000,0.8617591248,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,34,0,2023-10-23,Interest,#N/A,USD,0.0200000000,0.2527777778,2023-07-24,2023-10-23,0.0000,#N/A,#N/A,50000000.0000,0.8560156566,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,35,0,2024-01-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2023-10-23,2024-01-22,0.0000,#N/A,#N/A,50000000.0000,0.8503104676,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,36,0,2024-04-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2024-01-22,2024-04-22,0.0000,#N/A,#N/A,50000000.0000,0.8446433026,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,37,0,2024-07-22,Interest,#N/A,USD,0.0200000000,0.2527777778,2024-04-22,2024-07-22,0.0000,#N/A,#N/A,50000000.0000,0.8390139082,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,38,0,2024-10-22,Interest,#N/A,USD,0.0200000000,0.2555555556,2024-07-22,2024-10-22,0.0000,#N/A,#N/A,50000000.0000,0.8333607911,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,39,0,2024-11-01,Interest,#N/A,USD,0.0200000000,0.0277777778,2024-10-22,2024-11-01,0.0000,#N/A,#N/A,50000000.0000,0.8327486215,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,4,1,2016-04-22,Interest,#N/A,USD,0.0062130000,0.2527777778,2016-01-22,2016-04-22,-12080.8333,2016-01-20,0.0062130000,50000000.0000,0.9982132150,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,5,1,2016-07-22,InterestProjected,#N/A,USD,0.0074943368,0.2527777778,2016-04-22,2016-07-22,0.0000,2016-04-20,0.0074943368,50000000.0000,0.9958150984,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,6,1,2016-10-24,InterestProjected,#N/A,USD,0.0084944091,0.2611111111,2016-07-22,2016-10-24,0.0000,2016-07-20,0.0084944091,50000000.0000,0.9933191423,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,7,1,2017-01-23,InterestProjected,#N/A,USD,0.0090422433,0.2527777778,2016-10-24,2017-01-23,0.0000,2016-10-20,0.0090422433,50000000.0000,0.9905280164,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,8,1,2017-04-24,InterestProjected,#N/A,USD,0.0095095558,0.2527777778,2017-01-23,2017-04-24,0.0000,2017-01-19,0.0095095558,50000000.0000,0.9866357277,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,9,1,2017-07-24,InterestProjected,#N/A,USD,0.0098130344,0.2527777778,2017-04-24,2017-07-24,0.0000,2017-04-20,0.0098130344,50000000.0000,0.9825706453,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,10,1,2017-10-23,InterestProjected,#N/A,USD,0.0098562159,0.2527777778,2017-07-24,2017-10-23,0.0000,2017-07-20,0.0098562159,50000000.0000,0.9785223116,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,11,1,2018-01-22,InterestProjected,#N/A,USD,0.0098562159,0.2527777778,2017-10-23,2018-01-22,0.0000,2017-10-19,0.0098562159,50000000.0000,0.9744906577,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,12,1,2018-04-23,InterestProjected,#N/A,USD,0.0115992121,0.2527777778,2018-01-22,2018-04-23,0.0000,2018-01-18,0.0115992121,50000000.0000,0.9702598551,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,13,1,2018-07-23,InterestProjected,#N/A,USD,0.0120291098,0.2527777778,2018-04-23,2018-07-23,0.0000,2018-04-19,0.0120291098,50000000.0000,0.9659944581,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,14,1,2018-10-22,InterestProjected,#N/A,USD,0.0120291098,0.2527777778,2018-07-23,2018-10-22,0.0000,2018-07-19,0.0120291098,50000000.0000,0.9617478123,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,15,1,2019-01-22,InterestProjected,#N/A,USD,0.0120293105,0.2555555556,2018-10-22,2019-01-22,0.0000,2018-10-18,0.0120293105,50000000.0000,0.9574734775,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,16,1,2019-04-23,InterestProjected,#N/A,USD,0.0138404171,0.2527777778,2019-01-22,2019-04-23,0.0000,2019-01-18,0.0138404171,50000000.0000,0.9527674353,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,17,1,2019-07-22,InterestProjected,#N/A,USD,0.0143505081,0.2500000000,2019-04-23,2019-07-22,0.0000,2019-04-17,0.0143505081,50000000.0000,0.9479981563,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,18,1,2019-10-22,InterestProjected,#N/A,USD,0.0143510794,0.2555555556,2019-07-22,2019-10-22,0.0000,2019-07-18,0.0143510794,50000000.0000,0.9431475676,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,19,1,2020-01-22,InterestProjected,#N/A,USD,0.0143510794,0.2555555556,2019-10-22,2020-01-22,0.0000,2019-10-18,0.0143510794,50000000.0000,0.9383217979,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,20,1,2020-04-22,InterestProjected,#N/A,USD,0.0161486460,0.2527777778,2020-01-22,2020-04-22,0.0000,2020-01-20,0.0161486460,50000000.0000,0.9334118015,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,21,1,2020-07-22,InterestProjected,#N/A,USD,0.0166232150,0.2527777778,2020-04-22,2020-07-22,0.0000,2020-04-20,0.0166232150,50000000.0000,0.9284852462,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,22,1,2020-10-22,InterestProjected,#N/A,USD,0.0166235983,0.2555555556,2020-07-22,2020-10-22,0.0000,2020-07-20,0.0166235983,50000000.0000,0.9235309849,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,23,1,2021-01-22,InterestProjected,#N/A,USD,0.0166235983,0.2555555556,2020-10-22,2021-01-22,0.0000,2020-10-20,0.0166235983,50000000.0000,0.9186031589,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,24,1,2021-04-22,InterestProjected,#N/A,USD,0.0184439731,0.2500000000,2021-01-22,2021-04-22,0.0000,2021-01-20,0.0184439731,50000000.0000,0.9130642418,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,25,1,2021-07-22,InterestProjected,#N/A,USD,0.0188998827,0.2527777778,2021-04-22,2021-07-22,0.0000,2021-04-20,0.0188998827,50000000.0000,0.9073109973,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,26,1,2021-10-22,InterestProjected,#N/A,USD,0.0189003781,0.2555555556,2021-07-22,2021-10-22,0.0000,2021-07-20,0.0189003781,50000000.0000,0.9015313805,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,27,1,2022-01-24,InterestProjected,#N/A,USD,0.0189013688,0.2611111111,2021-10-22,2022-01-24,0.0000,2021-10-20,0.0189013688,50000000.0000,0.8956641439,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,28,1,2022-04-22,InterestProjected,#N/A,USD,0.0193276920,0.2444444444,2022-01-24,2022-04-22,0.0000,2022-01-20,0.0193276920,50000000.0000,0.8902060228,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,29,1,2022-07-22,InterestProjected,#N/A,USD,0.0194246665,0.2527777778,2022-04-22,2022-07-22,0.0000,2022-04-20,0.0194246665,50000000.0000,0.8845968086,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,30,1,2022-10-24,InterestProjected,#N/A,USD,0.0194262362,0.2611111111,2022-07-22,2022-10-24,0.0000,2022-07-20,0.0194262362,50000000.0000,0.8788397835,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,31,1,2023-01-23,InterestProjected,#N/A,USD,0.0194246665,0.2527777778,2022-10-24,2023-01-23,0.0000,2022-10-20,0.0194246665,50000000.0000,0.8733021883,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,32,1,2023-04-24,InterestProjected,#N/A,USD,0.0206692855,0.2527777778,2023-01-23,2023-04-24,0.0000,2023-01-19,0.0206692855,50000000.0000,0.8675411290,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,33,1,2023-07-24,InterestProjected,#N/A,USD,0.0209552665,0.2527777778,2023-04-24,2023-07-24,0.0000,2023-04-20,0.0209552665,50000000.0000,0.8617591248,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,34,1,2023-10-23,InterestProjected,#N/A,USD,0.0209552665,0.2527777778,2023-07-24,2023-10-23,0.0000,2023-07-20,0.0209552665,50000000.0000,0.8560156566,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,35,1,2024-01-22,InterestProjected,#N/A,USD,0.0209552665,0.2527777778,2023-10-23,2024-01-22,0.0000,2023-10-19,0.0209552665,50000000.0000,0.8503104676,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,36,1,2024-04-22,InterestProjected,#N/A,USD,0.0227339818,0.2527777778,2024-01-22,2024-04-22,0.0000,2024-01-18,0.0227339818,50000000.0000,0.8446433026,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,37,1,2024-07-22,InterestProjected,#N/A,USD,0.0231726913,0.2527777778,2024-04-22,2024-07-22,0.0000,2024-04-18,0.0231726913,50000000.0000,0.8390139082,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,38,1,2024-10-22,InterestProjected,#N/A,USD,0.0231734357,0.2555555556,2024-07-22,2024-10-22,0.0000,2024-07-18,0.0231734357,50000000.0000,0.8333607911,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_3,Swap,39,1,2024-11-01,InterestProjected,#N/A,USD,0.0231125038,0.0277777778,2024-10-22,2024-11-01,0.0000,2024-10-18,0.0231125038,50000000.0000,0.8327486215,#N/A,0.8831293157,300513315946161685562326959142140379136.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
